order_id,order_date,region,product_name,units_sold,unit_price,cost,revenue
1728,2025-07-28,Midwest,Gadget Y,19,349.31,42.71,6636.89
1729,2025-06-12,Northeast,Tool Z,19,353.09,175.89,6708.709999999999
1730,2025-02-08,Southeast,Gadget Y,28,98.68,164.1,2763.04
1731,2025-10-12,West,Gadget X,44,430.41,25.26,18938.04
1732,2025-11-26,Southeast,Widget B,49,194.81,108.68,9545.69
1733,2025-09-13,Midwest,Widget B,43,482.54,132.47,20749.22
1734,2025-11-12,West,Tool Z,6,67.9,101.62,407.40000000000003
1735,2025-11-11,Southeast,Gadget X,16,419.86,81.1,6717.76
1736,2025-10-19,West,Gadget Y,38,455.09,189.05,17293.42
1737,2025-07-03,Southeast,Widget A,27,413.11,141.66,11153.970000000001
1738,2025-02-06,Northeast,Widget A,17,406.33,193.34,6907.61
1739,2025-01-02,Southeast,Widget B,16,187.04,170.01,2992.64
1740,2025-03-16,Midwest,Widget A,6,359.54,164.34,2157.2400000000002
1741,2025-06-07,Northeast,Gadget Y,17,293.88,146.5,4995.96
1742,2025-09-29,Southwest,Gadget Y,21,217.99,130.99,4577.79
1743,2025-06-16,Midwest,Gadget X,21,496.62,177.94,10429.02
1744,2025-01-09,Northeast,Widget B,27,152.32,124.61,4112.639999999999
1745,2025-03-18,Southwest,Gadget X,14,212.44,19.68,2974.16
1746,2025-12-24,Southwest,Widget A,11,452.4,118.6,4976.4
1747,2025-12-27,Northeast,Gadget X,44,151.61,25.05,6670.84
1748,2025-05-18,Northeast,Widget A,20,84.81,190.11,1696.2
1749,2025-10-21,Southeast,Widget A,13,161.9,131.1,2104.7000000000003
1750,2025-09-20,Midwest,Widget A,32,382.06,113.35,12225.92
1751,2025-12-06,West,Widget A,27,431.33,43.58,11645.91
1752,2025-11-20,Midwest,Gadget X,29,66.08,105.57,1916.32
1753,2025-08-18,West,Gadget X,11,314.64,71.79,3461.04
1754,2025-05-25,Northeast,Gadget Y,36,287.97,136.7,10366.920000000002
1755,2025-08-17,West,Gadget X,10,337.71,122.86,3377.1
1756,2025-04-27,Southwest,Widget A,41,338.82,102.36,13891.619999999999
1757,2025-05-08,Midwest,Widget A,21,480.14,54.28,10082.94
1758,2025-08-11,Midwest,Gadget Y,21,179.8,107.52,3775.8
1759,2025-07-28,Southeast,Tool Z,20,156.89,95.03,3137.7999999999997
1760,2025-08-01,Southwest,Widget B,21,294.8,171.0,6190.8
1761,2025-05-21,Northeast,Widget B,33,220.42,179.4,7273.86
1762,2025-05-30,Southeast,Widget B,25,242.14,153.05,6053.5
1763,2025-01-04,Northeast,Widget B,7,43.95,67.33,307.65000000000003
1764,2025-08-08,Southwest,Widget B,28,82.64,12.43,2313.92
1765,2025-07-30,Midwest,Gadget X,14,468.33,185.44,6556.62
1766,2025-12-08,Southwest,Gadget Y,6,43.46,198.44,260.76
1767,2025-07-04,West,Gadget Y,42,299.17,29.77,12565.140000000001
1768,2025-06-20,Midwest,Tool Z,16,379.74,138.7,6075.84
1769,2025-01-25,Midwest,Widget B,30,15.81,87.9,474.3
1770,2025-03-13,Southeast,Gadget X,9,119.15,33.96,1072.3500000000001
1771,2025-05-04,Midwest,Widget B,17,194.77,199.63,3311.09
1772,2025-05-18,West,Widget A,19,258.34,186.98,4908.459999999999
1773,2025-05-13,Southwest,Widget B,7,177.38,196.61,1241.6599999999999
1774,2025-05-24,Midwest,Widget B,48,328.01,33.06,15744.48
1775,2025-10-08,Southwest,Gadget X,16,120.93,100.93,1934.88
1776,2025-02-17,Southwest,Widget A,29,22.49,179.68,652.2099999999999
1777,2025-05-02,Midwest,Gadget Y,28,10.77,136.66,301.56
1778,2025-03-01,Midwest,Tool Z,22,179.3,89.75,3944.6000000000004
1779,2025-04-23,Northeast,Tool Z,29,187.21,105.76,5429.09
1780,2025-09-07,Southeast,Widget A,28,474.82,12.53,13294.96
1781,2025-01-18,Southwest,Widget A,4,31.94,124.25,127.76
1782,2025-05-04,Northeast,Tool Z,33,269.73,172.64,8901.09
1783,2025-01-09,Southeast,Tool Z,6,293.13,5.54,1758.78
1784,2025-12-15,West,Gadget X,22,352.64,36.19,7758.08
1785,2025-09-23,Southeast,Widget B,18,322.98,106.01,5813.64
1786,2025-03-30,Southwest,Gadget X,22,13.99,114.39,307.78000000000003
1787,2025-03-14,West,Gadget X,4,319.61,71.95,1278.44
1788,2025-02-06,Northeast,Tool Z,35,167.97,10.45,5878.95
1789,2025-06-22,Southeast,Gadget X,21,388.71,150.0,8162.91
1790,2025-10-03,West,Widget A,3,102.3,52.37,306.9
1791,2025-08-02,Southwest,Gadget Y,1,360.94,130.69,360.94
1792,2025-11-18,Southwest,Gadget Y,27,316.49,114.03,8545.23
1793,2025-05-06,Southwest,Widget B,33,329.62,89.01,10877.460000000001
1794,2025-04-12,Northeast,Widget A,27,96.21,120.11,2597.6699999999996
1795,2025-06-24,West,Widget A,36,337.9,140.53,12164.4
1796,2025-03-15,Northeast,Tool Z,38,371.12,116.59,14102.56
1797,2025-12-23,Northeast,Gadget X,43,249.81,113.72,10741.83
1798,2025-03-09,West,Gadget X,49,176.78,90.04,8662.22
1799,2025-06-24,Midwest,Tool Z,44,91.61,88.86,4030.84
1800,2025-07-10,West,Widget A,39,152.08,100.74,5931.120000000001
1801,2025-01-21,Southwest,Widget B,22,384.28,93.16,8454.16
1802,2025-06-20,Northeast,Tool Z,25,210.61,90.61,5265.25
1803,2025-06-15,Midwest,Gadget X,31,354.33,46.02,10984.23
1804,2025-04-05,Southwest,Widget A,9,372.64,146.34,3353.7599999999998
1805,2025-02-16,Midwest,Gadget Y,34,340.34,30.93,11571.56
1806,2025-01-17,Midwest,Widget A,29,340.03,182.2,9860.869999999999
1807,2025-01-04,Midwest,Gadget Y,26,309.3,126.85,8041.8
1808,2025-06-25,Southwest,Gadget Y,41,264.03,14.54,10825.23
1809,2025-02-02,Northeast,Tool Z,34,106.93,133.5,3635.6200000000003
1810,2025-12-17,Southwest,Gadget X,46,422.97,75.5,19456.620000000003
1811,2025-03-31,Southwest,Widget B,48,482.49,186.3,23159.52
1812,2025-08-27,Southwest,Tool Z,41,238.58,187.53,9781.78
1813,2025-09-03,Midwest,Gadget X,15,467.29,169.96,7009.35
1814,2025-06-30,Midwest,Gadget Y,10,499.02,115.73,4990.2
1815,2025-11-19,Southeast,Widget A,15,248.24,184.24,3723.6000000000004
1816,2025-02-10,Southeast,Gadget Y,35,364.93,131.71,12772.550000000001
1817,2025-03-27,Southwest,Gadget X,43,325.46,175.65,13994.779999999999
1818,2025-04-03,Midwest,Widget B,44,126.26,36.21,5555.4400000000005
1819,2025-02-19,West,Gadget Y,34,33.07,181.32,1124.38
1820,2025-04-18,Northeast,Widget A,34,232.14,134.01,7892.759999999999
1821,2025-04-25,West,Gadget Y,47,395.73,64.14,18599.31
1822,2025-10-07,West,Tool Z,34,169.32,199.57,5756.88
1823,2025-04-21,Southwest,Gadget X,7,394.37,138.94,2760.59
1824,2025-11-16,Northeast,Widget A,25,330.85,182.14,8271.25
1825,2025-10-10,Midwest,Gadget X,18,350.82,6.09,6314.76
1826,2025-11-26,Midwest,Gadget X,32,150.01,112.71,4800.32
1827,2025-02-08,Midwest,Gadget X,32,240.32,143.94,7690.24
1828,2025-12-26,Northeast,Widget B,15,99.03,7.68,1485.45
1829,2025-08-13,Midwest,Gadget Y,15,130.82,153.7,1962.3
1830,2025-12-25,Southeast,Widget B,5,54.03,132.03,270.15
1831,2025-05-10,West,Gadget X,15,72.12,58.58,1081.8000000000002
1832,2025-12-14,Southeast,Gadget X,41,113.15,139.34,4639.150000000001
1833,2025-08-03,Midwest,Gadget Y,33,294.31,30.53,9712.23
1834,2025-01-27,West,Gadget Y,47,226.19,165.69,10630.93
1835,2025-05-30,Northeast,Tool Z,46,140.8,173.91,6476.8
1836,2025-02-20,West,Gadget Y,42,431.95,99.67,18141.899999999998
1837,2025-12-10,West,Gadget Y,9,267.32,103.95,2405.88
1838,2025-04-22,Northeast,Tool Z,17,462.32,83.4,7859.44
1839,2025-03-23,Northeast,Widget B,3,321.13,72.34,963.39
1840,2025-07-21,Southwest,Widget B,5,17.74,175.22,88.69999999999999
1841,2025-06-05,Southeast,Gadget X,12,457.6,64.45,5491.200000000001
1842,2025-02-05,Southwest,Gadget X,14,430.16,83.56,6022.240000000001
1843,2025-10-26,Midwest,Gadget Y,1,321.28,63.48,321.28
1844,2025-11-05,Southeast,Widget A,42,272.04,133.06,11425.68
1845,2025-09-29,Southeast,Widget A,26,231.93,163.77,6030.18
1846,2025-08-14,West,Gadget Y,33,246.27,37.05,8126.910000000001
1847,2025-05-27,Northeast,Tool Z,33,386.92,54.67,12768.36
1848,2025-07-17,Midwest,Widget B,48,261.44,25.3,12549.119999999999
1849,2025-07-10,Southeast,Widget B,8,96.25,36.24,770.0
1850,2025-03-02,Northeast,Gadget X,17,38.51,84.34,654.67
1851,2025-01-30,Southeast,Gadget X,16,71.83,156.3,1149.28
1852,2025-04-03,Midwest,Widget A,28,133.21,110.62,3729.88
1853,2025-06-15,West,Gadget X,26,190.19,15.39,4944.94
1854,2025-02-28,Northeast,Tool Z,39,447.28,126.89,17443.92
1855,2025-02-08,Southwest,Gadget Y,28,127.15,160.08,3560.2000000000003
1856,2025-11-07,Southwest,Tool Z,12,166.6,81.73,1999.1999999999998
1857,2025-05-17,West,Gadget Y,28,119.28,52.78,3339.84
1858,2025-08-02,Southwest,Tool Z,48,277.41,153.97,13315.68
1859,2025-07-11,Midwest,Widget B,29,312.37,9.66,9058.73
1860,2025-09-26,Southwest,Widget A,30,270.74,164.04,8122.200000000001
1861,2025-09-28,West,Widget A,9,476.41,161.83,4287.6900000000005
1862,2025-04-19,Midwest,Tool Z,1,497.74,178.16,497.74
1863,2025-11-06,Northeast,Gadget Y,11,420.32,22.45,4623.5199999999995
1864,2025-05-16,Midwest,Widget B,2,404.6,26.01,809.2
1865,2025-11-01,Southwest,Tool Z,23,189.37,175.19,4355.51
1866,2025-05-28,Southwest,Widget B,44,294.09,97.68,12939.96
1867,2025-02-10,Midwest,Gadget X,22,182.22,81.51,4008.84
1868,2025-10-05,Southeast,Widget B,32,394.33,116.79,12618.56
1869,2025-01-12,West,Widget A,42,94.2,16.42,3956.4
1870,2025-10-09,Northeast,Widget B,38,116.17,130.52,4414.46
1871,2025-01-16,Northeast,Widget B,32,28.96,189.29,926.72
1872,2025-03-17,Midwest,Gadget X,39,308.38,136.77,12026.82
1873,2025-08-09,Southwest,Widget A,14,347.38,95.58,4863.32
1874,2025-12-10,Southeast,Widget B,21,11.65,192.37,244.65
1875,2025-05-30,Midwest,Gadget X,20,260.29,139.26,5205.8
1876,2025-02-14,Southeast,Widget B,40,194.67,16.11,7786.799999999999
1877,2025-03-27,Midwest,Gadget Y,21,398.27,135.66,8363.67
1878,2025-11-24,Northeast,Gadget Y,46,29.06,16.64,1336.76
1879,2025-09-23,Midwest,Tool Z,10,33.8,64.91,338.0
1880,2025-02-06,Midwest,Tool Z,9,313.9,125.06,2825.1
1881,2025-05-21,Southeast,Widget B,36,299.9,47.05,10796.4
1882,2025-04-07,Southeast,Gadget Y,38,417.23,12.45,15854.740000000002
1883,2025-03-06,West,Gadget Y,34,300.21,125.5,10207.14
1884,2025-11-05,Northeast,Gadget X,16,475.19,60.74,7603.04
1885,2025-08-14,Northeast,Gadget Y,1,164.05,108.93,164.05
1886,2025-03-07,Northeast,Widget A,16,204.98,55.92,3279.68
1887,2025-08-26,Southwest,Widget B,23,489.06,138.85,11248.38
1888,2025-05-31,Southeast,Tool Z,21,62.69,179.66,1316.49
1889,2025-01-23,Northeast,Tool Z,46,399.99,21.88,18399.54
1890,2025-06-14,Southwest,Widget A,43,15.67,158.33,673.81
1891,2025-03-09,Northeast,Gadget X,38,248.39,35.44,9438.82
1892,2025-03-31,Southeast,Widget B,2,85.17,69.23,170.34
1893,2025-11-17,Northeast,Widget A,7,303.44,74.69,2124.08
1894,2025-09-17,West,Widget A,22,401.1,45.23,8824.2
1895,2025-02-18,West,Gadget X,31,26.19,19.67,811.89
1896,2025-11-07,West,Gadget Y,34,90.25,154.85,3068.5
1897,2025-07-29,Southeast,Gadget X,15,177.88,159.76,2668.2
1898,2025-11-16,Southeast,Widget B,6,135.34,199.38,812.04
1899,2025-09-30,Southwest,Gadget Y,17,197.78,187.25,3362.26
1900,2025-05-04,Southwest,Gadget Y,39,476.42,89.76,18580.38
1901,2025-07-15,Northeast,Tool Z,49,59.59,31.01,2919.9100000000003
1902,2025-07-13,West,Widget B,47,217.41,7.09,10218.27
1903,2025-09-20,Southwest,Widget B,30,233.97,108.65,7019.1
1904,2025-04-01,Midwest,Gadget X,5,147.37,172.81,736.85
1905,2025-05-02,West,Gadget X,48,146.47,57.24,7030.5599999999995
1906,2025-03-31,Northeast,Gadget X,8,360.23,43.79,2881.84
1907,2025-04-19,Northeast,Tool Z,14,312.74,90.6,4378.360000000001
1908,2025-02-28,Northeast,Widget A,48,408.29,179.24,19597.920000000002
1909,2025-01-14,Northeast,Gadget X,25,208.49,93.08,5212.25
1910,2025-12-10,Southwest,Gadget X,10,307.29,145.93,3072.9
1911,2025-01-28,West,Widget B,25,447.86,95.19,11196.5
1912,2025-11-21,West,Gadget Y,4,427.15,77.73,1708.6
1913,2025-01-02,Southeast,Tool Z,16,460.81,90.98,7372.96
1914,2025-10-11,Southwest,Gadget X,47,141.8,154.84,6664.6
1915,2025-04-30,Northeast,Widget A,15,492.86,152.11,7392.900000000001
1916,2025-07-08,Southwest,Widget A,44,410.03,89.19,18041.32
1917,2025-04-14,Northeast,Gadget X,27,399.46,57.19,10785.42
1918,2025-06-29,Northeast,Gadget Y,33,337.11,32.13,11124.630000000001
1919,2025-06-14,Northeast,Widget B,35,491.8,5.27,17213.0
1920,2025-07-13,West,Widget B,28,226.37,27.09,6338.360000000001
1921,2025-05-24,Southeast,Tool Z,2,373.35,37.11,746.7
1922,2025-07-15,Midwest,Widget A,46,352.42,139.54,16211.320000000002
1923,2025-10-29,Midwest,Widget A,24,368.72,164.49,8849.28
1924,2025-06-08,West,Widget A,33,378.22,148.7,12481.26
1925,2025-05-12,Southeast,Tool Z,28,103.47,146.03,2897.16
1926,2025-02-18,Northeast,Gadget X,33,181.04,198.89,5974.32
1927,2025-05-12,Southeast,Widget A,18,202.2,192.71,3639.6
1928,2025-02-15,Southeast,Widget B,42,376.52,57.43,15813.84
1929,2025-03-08,West,Tool Z,11,360.96,33.29,3970.56
1930,2025-12-14,West,Gadget Y,33,418.35,34.89,13805.550000000001
1931,2025-02-02,Northeast,Widget B,29,396.37,179.64,11494.73
1932,2025-06-25,West,Widget B,25,302.06,24.96,7551.5
1933,2025-11-01,Northeast,Widget A,2,78.57,71.33,157.14
1934,2025-12-14,West,Gadget Y,20,321.37,108.42,6427.4
1935,2025-02-23,Southeast,Widget A,3,444.66,124.62,1333.98
1936,2025-03-01,Southeast,Widget B,25,325.16,121.17,8129.000000000001
1937,2025-05-16,Midwest,Widget B,34,448.86,158.35,15261.24
1938,2025-07-22,Southeast,Gadget Y,26,499.54,116.48,12988.04
1939,2025-12-17,West,Gadget Y,38,186.01,170.95,7068.379999999999
1940,2025-03-17,Southwest,Gadget Y,18,364.41,21.5,6559.38
1941,2025-03-02,Southwest,Widget B,16,274.58,172.5,4393.28
1942,2025-04-03,Midwest,Widget B,22,232.94,120.05,5124.68
1943,2025-11-16,Midwest,Widget B,12,127.53,48.47,1530.3600000000001
1944,2025-01-11,Midwest,Widget A,40,130.5,195.66,5220.0
1945,2025-05-19,West,Gadget Y,40,100.64,188.25,4025.6
1946,2025-02-13,Midwest,Gadget X,21,319.43,169.92,6708.03
1947,2025-02-27,Midwest,Gadget X,39,79.61,182.76,3104.79
1948,2025-12-01,Midwest,Tool Z,2,221.38,79.52,442.76
1949,2025-01-01,Southeast,Widget A,8,266.43,49.42,2131.44
1950,2025-04-28,Midwest,Tool Z,14,224.73,40.67,3146.22
1951,2025-12-01,West,Gadget Y,20,428.92,175.38,8578.4
1952,2025-08-10,Midwest,Widget B,12,227.15,166.19,2725.8
1953,2025-01-27,Southwest,Gadget Y,26,50.59,196.28,1315.3400000000001
1954,2025-06-19,Southwest,Gadget Y,39,496.18,170.41,19351.02
1955,2025-12-21,Midwest,Widget B,23,424.04,128.31,9752.92
1956,2025-05-27,Southwest,Widget B,23,333.42,32.74,7668.660000000001
1957,2025-07-12,Northeast,Tool Z,3,380.6,37.15,1141.8000000000002
1958,2025-07-14,Southwest,Widget A,14,72.81,97.37,1019.34
1959,2025-08-30,Southeast,Widget A,40,385.3,154.72,15412.0
1960,2025-03-10,Midwest,Gadget Y,40,111.8,38.79,4472.0
1961,2025-11-03,Southeast,Tool Z,6,249.6,183.53,1497.6
1962,2025-12-27,Midwest,Gadget X,1,97.21,138.34,97.21
1963,2025-02-22,Southeast,Widget A,41,379.35,65.9,15553.35
1964,2025-10-26,West,Gadget X,9,130.51,177.72,1174.59
1965,2025-10-26,Northeast,Widget B,29,134.07,121.73,3888.0299999999997
1966,2025-09-28,Southwest,Tool Z,41,63.52,147.97,2604.32
1967,2025-05-16,Southwest,Gadget Y,39,363.1,80.16,14160.900000000001
1968,2025-06-21,Midwest,Widget B,27,154.96,81.74,4183.92
1969,2025-11-03,Midwest,Gadget Y,19,263.96,7.46,5015.24
1970,2025-02-25,West,Gadget Y,38,172.8,109.89,6566.400000000001
1971,2025-10-30,Northeast,Gadget Y,35,389.6,153.36,13636.0
1972,2025-12-03,West,Widget B,42,120.98,193.92,5081.16
1973,2025-09-06,Southeast,Gadget X,26,471.01,178.98,12246.26
1974,2025-05-05,West,Widget A,47,167.46,21.96,7870.620000000001
1975,2025-07-24,Southeast,Gadget X,38,60.89,196.2,2313.82
1976,2025-01-19,West,Widget B,4,127.75,34.15,511.0
1977,2025-12-07,West,Gadget X,15,46.23,13.02,693.4499999999999
1978,2025-05-05,Southeast,Tool Z,40,239.68,151.04,9587.2
1979,2025-01-21,West,Tool Z,6,132.62,181.65,795.72
1980,2025-10-17,Midwest,Gadget X,35,444.16,190.21,15545.6
1981,2025-08-29,Southeast,Gadget Y,17,263.39,165.87,4477.63
1982,2025-08-16,Midwest,Widget A,11,124.35,44.96,1367.85
1983,2025-01-20,Southwest,Gadget X,27,231.12,35.03,6240.24
1984,2025-10-02,Northeast,Gadget Y,46,106.04,16.5,4877.84
1985,2025-08-21,Southwest,Gadget Y,44,97.58,118.48,4293.5199999999995
1986,2025-10-17,Southwest,Tool Z,20,157.32,100.01,3146.3999999999996
1987,2025-10-29,Midwest,Gadget X,1,63.07,26.31,63.07
1988,2025-03-19,West,Tool Z,44,102.44,95.64,4507.36
1989,2025-03-18,Southeast,Tool Z,44,469.64,115.63,20664.16
1990,2025-12-04,Northeast,Gadget X,30,336.73,145.98,10101.900000000001
1991,2025-07-13,Midwest,Widget A,31,461.34,85.77,14301.539999999999
1992,2025-06-09,Southwest,Widget B,26,135.86,67.08,3532.3600000000006
1993,2025-04-15,Southeast,Gadget Y,1,429.94,134.81,429.94
1994,2025-08-22,West,Gadget X,8,187.51,138.42,1500.08
1995,2025-10-03,West,Tool Z,8,80.66,57.73,645.28
1996,2025-01-01,West,Tool Z,45,404.31,8.87,18193.95
1997,2025-07-21,Southeast,Widget A,3,39.23,189.41,117.69
1998,2025-12-29,Southeast,Tool Z,28,208.38,152.28,5834.639999999999
1999,2025-04-13,Midwest,Widget B,18,411.46,44.22,7406.28
2000,2025-04-13,Southwest,Tool Z,1,312.42,115.3,312.42
2001,2025-11-17,Southwest,Gadget X,46,263.85,121.01,12137.1
2002,2025-01-23,Midwest,Gadget X,1,183.28,29.57,183.28
2003,2025-05-26,Southwest,Widget A,42,46.78,42.37,1964.76
2004,2025-06-17,Midwest,Widget A,39,495.58,191.56,19327.62
2005,2025-10-19,Southeast,Gadget X,39,95.64,104.06,3729.96
2006,2025-02-17,Northeast,Gadget X,8,135.1,42.33,1080.8
2007,2025-06-08,West,Gadget X,44,125.6,160.53,5526.4
2008,2025-02-25,West,Widget A,30,454.89,96.76,13646.699999999999
2009,2025-10-15,Southwest,Gadget X,20,384.21,129.49,7684.2
2010,2025-08-19,West,Widget A,34,234.09,63.01,7959.06
2011,2025-07-01,Northeast,Widget A,17,478.16,16.29,8128.72
2012,2025-05-24,Midwest,Gadget X,14,35.86,37.16,502.03999999999996
2013,2025-02-25,West,Gadget Y,15,447.9,194.74,6718.5
2014,2025-12-03,Midwest,Gadget Y,28,39.61,126.6,1109.08
2015,2025-08-25,Midwest,Tool Z,30,201.65,167.06,6049.5
2016,2025-04-27,Southwest,Tool Z,12,36.46,9.2,437.52
2017,2025-06-01,West,Widget B,13,499.49,154.27,6493.37
2018,2025-09-23,West,Gadget Y,47,458.05,99.57,21528.350000000002
2019,2025-09-20,Midwest,Widget A,26,296.55,134.74,7710.3
2020,2025-06-18,Southeast,Tool Z,43,116.74,74.85,5019.82
2021,2025-04-21,Midwest,Widget B,17,145.62,126.07,2475.54
2022,2025-08-29,Southwest,Gadget Y,15,230.28,11.95,3454.2
2023,2025-08-29,West,Tool Z,14,168.16,13.89,2354.24
2024,2025-08-07,West,Gadget Y,26,20.44,160.77,531.44
2025,2025-01-27,Northeast,Tool Z,39,331.57,29.27,12931.23
2026,2025-06-22,Southwest,Widget A,25,310.58,7.73,7764.5
2027,2025-08-13,Southeast,Widget A,15,453.11,182.93,6796.650000000001
2028,2025-12-13,Southwest,Gadget Y,48,243.66,56.78,11695.68
2029,2025-07-11,Midwest,Gadget X,29,178.91,118.56,5188.39
2030,2025-05-06,Southwest,Widget A,20,260.64,168.59,5212.799999999999
2031,2025-07-22,Southwest,Gadget Y,1,105.4,150.45,105.4
2032,2025-03-06,West,Widget A,28,316.51,14.09,8862.279999999999
2033,2025-02-03,Southwest,Tool Z,31,387.32,114.38,12006.92
2034,2025-09-05,West,Widget A,46,85.2,110.65,3919.2000000000003
2035,2025-12-26,Southwest,Gadget X,12,166.01,73.27,1992.12
2036,2025-11-05,Northeast,Tool Z,8,435.22,151.94,3481.76
2037,2025-08-02,Northeast,Gadget X,49,257.71,192.98,12627.789999999999
2038,2025-01-15,Midwest,Gadget Y,27,270.6,33.7,7306.200000000001
2039,2025-12-27,Southwest,Gadget Y,2,363.98,33.32,727.96
2040,2025-06-14,West,Tool Z,6,293.17,148.27,1759.02
2041,2025-04-16,Midwest,Gadget X,24,44.09,93.61,1058.16
2042,2025-11-22,Midwest,Tool Z,31,403.94,160.07,12522.14
2043,2025-09-30,West,Gadget X,12,462.19,32.51,5546.28
2044,2025-10-01,Southwest,Tool Z,18,36.11,12.77,649.98
2045,2025-04-12,Southwest,Gadget Y,37,69.41,141.1,2568.17
2046,2025-12-29,Northeast,Widget A,48,353.97,198.97,16990.56
2047,2025-06-15,Midwest,Gadget Y,25,306.19,23.49,7654.75
2048,2025-07-13,Southeast,Tool Z,21,197.43,173.55,4146.03
2049,2025-10-02,West,Widget A,18,274.23,80.13,4936.14
2050,2025-08-29,Midwest,Tool Z,7,354.64,8.27,2482.48
2051,2025-03-04,Southwest,Widget A,3,257.19,104.45,771.5699999999999
2052,2025-04-21,Midwest,Tool Z,41,78.69,59.38,3226.29
2053,2025-05-12,West,Gadget Y,2,53.82,140.21,107.64
2054,2025-12-12,Northeast,Widget A,41,225.04,61.13,9226.64
2055,2025-09-18,Southwest,Gadget Y,13,462.21,98.93,6008.73
2056,2025-05-14,Northeast,Widget A,35,283.31,44.11,9915.85
2057,2025-09-26,Southeast,Gadget X,47,185.53,166.48,8719.91
2058,2025-09-27,Southwest,Tool Z,37,455.27,185.46,16844.989999999998
2059,2025-05-24,Southwest,Widget B,36,200.43,83.65,7215.4800000000005
2060,2025-05-28,Midwest,Widget A,13,259.48,92.53,3373.2400000000002
2061,2025-11-23,Midwest,Gadget X,30,67.08,196.62,2012.3999999999999
2062,2025-07-25,Northeast,Widget B,32,371.33,32.71,11882.56
2063,2025-02-24,Southwest,Widget A,21,353.15,162.68,7416.15
2064,2025-09-20,Northeast,Gadget X,2,399.18,115.62,798.36
2065,2025-08-04,Northeast,Widget B,45,169.34,176.74,7620.3
2066,2025-07-05,Midwest,Widget A,10,223.67,62.02,2236.7
2067,2025-09-22,Northeast,Widget B,48,92.49,62.75,4439.5199999999995
2068,2025-11-28,Northeast,Widget A,46,482.61,68.53,22200.06
2069,2025-05-01,West,Tool Z,1,52.18,8.24,52.18
2070,2025-06-03,West,Tool Z,37,328.02,38.13,12136.74
2071,2025-03-11,Southeast,Widget B,32,355.58,198.94,11378.56
2072,2025-08-25,West,Tool Z,12,87.29,53.54,1047.48
2073,2025-05-27,West,Gadget X,40,189.01,8.88,7560.4
2074,2025-05-05,Southeast,Tool Z,6,31.13,59.32,186.78
2075,2025-09-12,West,Widget A,13,282.74,84.64,3675.62
2076,2025-05-29,Midwest,Widget B,47,497.52,111.82,23383.44
2077,2025-06-19,Southwest,Gadget Y,37,220.64,18.37,8163.679999999999
2078,2025-06-10,Northeast,Widget B,6,495.1,159.13,2970.6000000000004
2079,2025-04-05,Southeast,Tool Z,8,71.85,165.97,574.8
2080,2025-02-15,Southeast,Gadget X,13,202.3,46.57,2629.9
2081,2025-10-29,Southeast,Gadget X,4,451.96,160.69,1807.84
2082,2025-02-03,Southwest,Gadget X,9,439.58,75.48,3956.22
2083,2025-04-29,West,Gadget Y,29,168.56,87.51,4888.24
2084,2025-09-01,Midwest,Widget A,1,342.52,187.6,342.52
2085,2025-02-17,Midwest,Gadget Y,15,444.22,178.92,6663.3
2086,2025-08-28,Southwest,Gadget Y,16,385.77,78.15,6172.32
2087,2025-09-25,Midwest,Tool Z,48,317.95,100.18,15261.599999999999
2088,2025-08-30,Southeast,Tool Z,48,84.76,60.87,4068.4800000000005
2089,2025-04-22,Northeast,Gadget Y,42,45.77,105.51,1922.3400000000001
2090,2025-01-08,Southeast,Gadget X,17,311.16,137.97,5289.72
2091,2025-11-20,West,Gadget X,26,255.14,23.07,6633.639999999999
2092,2025-04-30,Midwest,Widget B,25,126.64,184.37,3166.0
2093,2025-10-21,Midwest,Tool Z,43,153.46,145.18,6598.780000000001
2094,2025-03-14,Midwest,Widget B,37,202.12,23.87,7478.4400000000005
2095,2025-03-01,Southwest,Gadget X,45,252.81,174.45,11376.45
